person,personLabel,work,workLabel
http://www.wikidata.org/entity/Q857599,Sylvers Rayleigh,http://www.wikidata.org/entity/Q673,One Piece
http://www.wikidata.org/entity/Q857761,Cheng Zhi,http://www.wikidata.org/entity/Q56194,24
http://www.wikidata.org/entity/Q858526,Meng Tan,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q859223,E'huan,http://www.wikidata.org/entity/Q70806,Romance of the Three Kingdoms
http://www.wikidata.org/entity/Q859351,Cell,http://www.wikidata.org/entity/Q2020,Dragon Ball
http://www.wikidata.org/entity/Q859944,Keiichi Maebara,http://www.wikidata.org/entity/Q737271,Higurashi When They Cry
http://www.wikidata.org/entity/Q860234,Charles Logan,http://www.wikidata.org/entity/Q56194,24
http://www.wikidata.org/entity/Q860264,Charles Westmoreland,http://www.wikidata.org/entity/Q80044,Prison Break
http://www.wikidata.org/entity/Q860320,Charlotte York Goldenblatt,http://www.wikidata.org/entity/Q35791,Sex and the City
http://www.wikidata.org/entity/Q860895,Chloe Sullivan,http://www.wikidata.org/entity/Q180228,Smallville
http://www.wikidata.org/entity/Q861081,Thomas Magnum,http://www.wikidata.org/entity/Q254689,"Magnum, P.I."
http://www.wikidata.org/entity/Q863443,Guo Jing,http://www.wikidata.org/entity/Q1187628,The Return of the Condor Heroes
http://www.wikidata.org/entity/Q863443,Guo Jing,http://www.wikidata.org/entity/Q1197817,The Legend of the Condor Heroes
http://www.wikidata.org/entity/Q864411,Nene Sakurada,http://www.wikidata.org/entity/Q120300,Crayon Shin-chan
http://www.wikidata.org/entity/Q864579,Masao Satō,http://www.wikidata.org/entity/Q120300,Crayon Shin-chan
http://www.wikidata.org/entity/Q864751,The Hatter,http://www.wikidata.org/entity/Q92640,Alice's Adventures in Wonderland
http://www.wikidata.org/entity/Q864751,The Hatter,http://www.wikidata.org/entity/Q220331,Through the Looking-Glass
http://www.wikidata.org/entity/Q865145,Hayate Yagami,http://www.wikidata.org/entity/Q6143614,Magical Girl Lyrical Nanoha
http://www.wikidata.org/entity/Q865187,Reborn,http://www.wikidata.org/entity/Q862850,Reborn!
http://www.wikidata.org/entity/Q865950,Xue Yong,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q865957,Cao Zheng,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q865964,Zou Run,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q865970,Shi Yong,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q865974,Huangfu Duan,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866055,An Daoquan,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866057,Shi En,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866060,Mu Chun,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866068,Hou Jian,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866604,Kong Ming,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866608,Xiang Chong,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866866,Sun Xin,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866870,Duan Jingzhu,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866876,Yue He,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866898,Tong Wei,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866907,Tang Long,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q866922,Ding Desun,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q867810,Clark Kent,http://www.wikidata.org/entity/Q928007,Lois & Clark: The New Adventures of Superman
http://www.wikidata.org/entity/Q867863,Claude,http://www.wikidata.org/entity/Q83401,Heroes
http://www.wikidata.org/entity/Q868418,Wang Ying,http://www.wikidata.org/entity/Q70827,Water Margin
http://www.wikidata.org/entity/Q868887,Matthew Scudder,http://www.wikidata.org/entity/Q11060926,A Walk Among the Tombstones
http://www.wikidata.org/entity/Q870905,Mei Chaofeng,http://www.wikidata.org/entity/Q1187628,The Return of the Condor Heroes
http://www.wikidata.org/entity/Q874924,Professor Farnsworth,http://www.wikidata.org/entity/Q73622,Futurama
http://www.wikidata.org/entity/Q892442,Ariel,http://www.wikidata.org/entity/Q190135,The Little Mermaid
http://www.wikidata.org/entity/Q897274,Stan,http://www.wikidata.org/entity/Q533239,Monkey Island
http://www.wikidata.org/entity/Q898239,Jack Hodgins,http://www.wikidata.org/entity/Q207803,Bones
http://www.wikidata.org/entity/Q898305,Danielle Van De Kamp,http://www.wikidata.org/entity/Q131758,Desperate Housewives
http://www.wikidata.org/entity/Q898615,Max Payne (character),http://www.wikidata.org/entity/Q736040,Max Payne 3
http://www.wikidata.org/entity/Q898615,Max Payne (character),http://www.wikidata.org/entity/Q946795,Max Payne 2: The Fall of Max Payne
http://www.wikidata.org/entity/Q898615,Max Payne (character),http://www.wikidata.org/entity/Q1175156,Max Payne
http://www.wikidata.org/entity/Q899011,Ian Beale,http://www.wikidata.org/entity/Q607514,EastEnders
http://www.wikidata.org/entity/Q900477,Miranda Hobbes,http://www.wikidata.org/entity/Q35791,Sex and the City
http://www.wikidata.org/entity/Q901113,Gemma Teller Morrow,http://www.wikidata.org/entity/Q171254,Sons of Anarchy
http://www.wikidata.org/entity/Q901902,Jax Teller,http://www.wikidata.org/entity/Q171254,Sons of Anarchy
http://www.wikidata.org/entity/Q902565,David « Tweener » Apolskis,http://www.wikidata.org/entity/Q80044,Prison Break
http://www.wikidata.org/entity/Q903006,Dean Winchester,http://www.wikidata.org/entity/Q130585,Supernatural
http://www.wikidata.org/entity/Q905108,Bright Noa,http://www.wikidata.org/entity/Q1134906,Mobile Suit Gundam
http://www.wikidata.org/entity/Q907993,Jeremy Gilbert,http://www.wikidata.org/entity/Q28537,The Vampire Diaries
http://www.wikidata.org/entity/Q908097,Fuyuki Hinata,http://www.wikidata.org/entity/Q582630,Sgt. Frog
http://www.wikidata.org/entity/Q908805,Natsumi Hinata,http://www.wikidata.org/entity/Q582630,Sgt. Frog
http://www.wikidata.org/entity/Q909506,James Palmer,http://www.wikidata.org/entity/Q4525,NCIS
http://www.wikidata.org/entity/Q912144,Jiraiya,http://www.wikidata.org/entity/Q309450,Jiraiya Gōketsu Monogatari
http://www.wikidata.org/entity/Q912144,Jiraiya,http://www.wikidata.org/entity/Q11612774,Jiraiya Monogatari
http://www.wikidata.org/entity/Q913546,Fernando Sucre,http://www.wikidata.org/entity/Q80044,Prison Break
http://www.wikidata.org/entity/Q913841,Bridget Jones,http://www.wikidata.org/entity/Q2387225,Bridget Jones's Diary
http://www.wikidata.org/entity/Q915212,Kate Warner,http://www.wikidata.org/entity/Q56194,24
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q335341,Q335341
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q502153,The Snow Maiden
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q1039069,The Snow Maiden
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q2033042,The Snow Maiden
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q4109478,Q4109478
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q4226033,Q4226033
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q4425457,Q4425457
http://www.wikidata.org/entity/Q917583,Snegurochka,http://www.wikidata.org/entity/Q4425459,Q4425459
http://www.wikidata.org/entity/Q919654,Peyton Sawyer,http://www.wikidata.org/entity/Q203385,One Tree Hill
http://www.wikidata.org/entity/Q920224,Gargamel,http://www.wikidata.org/entity/Q11221,The Smurfs
http://www.wikidata.org/entity/Q920224,Gargamel,http://www.wikidata.org/entity/Q1216045,The Smurfs
http://www.wikidata.org/entity/Q920618,Cassie Layne Winslow,http://www.wikidata.org/entity/Q1145764,Guiding Light
http://www.wikidata.org/entity/Q922149,Ailsa Stewart,http://www.wikidata.org/entity/Q1324189,Home and Away
http://www.wikidata.org/entity/Q923814,Clyde Langer,http://www.wikidata.org/entity/Q32816,The Sarah Jane Adventures
http://www.wikidata.org/entity/Q924089,Burke,http://www.wikidata.org/entity/Q4998922,Burke
http://www.wikidata.org/entity/Q924817,Auric Goldfinger,http://www.wikidata.org/entity/Q106440,Goldfinger
http://www.wikidata.org/entity/Q924817,Auric Goldfinger,http://www.wikidata.org/entity/Q180181,GoldenEye: Rogue Agent
http://www.wikidata.org/entity/Q924817,Auric Goldfinger,http://www.wikidata.org/entity/Q1777426,Goldfinger
http://www.wikidata.org/entity/Q925989,Chris Griffin,http://www.wikidata.org/entity/Q5930,Family Guy
http://www.wikidata.org/entity/Q927306,Susan Kennedy,http://www.wikidata.org/entity/Q908708,Neighbours
http://www.wikidata.org/entity/Q928202,Joseph Rouletabille,http://www.wikidata.org/entity/Q2563691,The Mystery of the Yellow Room
http://www.wikidata.org/entity/Q928321,Ford Prefect,http://www.wikidata.org/entity/Q3107329,The Hitchhiker's Guide to the Galaxy
http://www.wikidata.org/entity/Q928388,Noah Mayer,http://www.wikidata.org/entity/Q1261578,As the World Turns
http://www.wikidata.org/entity/Q929113,Monsieur Hulot,http://www.wikidata.org/entity/Q532006,Les Vacances de Monsieur Hulot
http://www.wikidata.org/entity/Q931582,Fredo Corleone,http://www.wikidata.org/entity/Q3225260,Godfather trilogy
http://www.wikidata.org/entity/Q932930,Haley James Scott,http://www.wikidata.org/entity/Q203385,One Tree Hill
http://www.wikidata.org/entity/Q933788,Maricruz Delgado,http://www.wikidata.org/entity/Q80044,Prison Break
http://www.wikidata.org/entity/Q936278,Imhotep,http://www.wikidata.org/entity/Q909071,The Mummy
http://www.wikidata.org/entity/Q938493,Isaac Mendez,http://www.wikidata.org/entity/Q83401,Heroes
http://www.wikidata.org/entity/Q939489,Benvolio,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q28977979,Cousin Randy,http://www.wikidata.org/entity/Q171300,The Princess and the Frog
http://www.wikidata.org/entity/Q29051831,The Walrus,http://www.wikidata.org/entity/Q189875,Alice in Wonderland
http://www.wikidata.org/entity/Q29052405,Bongo,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29052410,Lulubelle,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29057444,Madame Upanova,http://www.wikidata.org/entity/Q379873,Who Framed Roger Rabbit
http://www.wikidata.org/entity/Q29057444,Madame Upanova,http://www.wikidata.org/entity/Q3015629,Dance of the Hours
http://www.wikidata.org/entity/Q29085033,Lumpjaw,http://www.wikidata.org/entity/Q2910056,Bongo
http://www.wikidata.org/entity/Q29885667,Thumper's Mother,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q29885724,Aunt Ena,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q29885761,Mrs. Possum,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q29885808,Female Pheasant,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q29885907,Girl Bunny,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q29885930,Mr. Mole,http://www.wikidata.org/entity/Q43051,Bambi
http://www.wikidata.org/entity/Q5480,Bart Simpson,http://www.wikidata.org/entity/Q886,The Simpsons
http://www.wikidata.org/entity/Q5846,Lisa Simpson,http://www.wikidata.org/entity/Q886,The Simpsons
http://www.wikidata.org/entity/Q47255,Stan Marsh,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47345,Kyle Broflovski,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47352,Eric Cartman,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47386,Kenny McCormick,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47414,Shelley Marsh,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47514,Ike Broflovski,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47788,Wendy Testaburger,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q47958,Butters Stotch,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q150301,Angelica Pickles,http://www.wikidata.org/entity/Q304290,Rugrats
http://www.wikidata.org/entity/Q150301,Angelica Pickles,http://www.wikidata.org/entity/Q971920,All Grown Up!
http://www.wikidata.org/entity/Q150301,Angelica Pickles,http://www.wikidata.org/entity/Q1638282,Rugrats Pre-School Daze
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q16538,South Park
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q518863,The Omen
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q807742,Omen III: The Final Conflict
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q836298,The Omen
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q1158528,Damien: Omen II
http://www.wikidata.org/entity/Q166150,Damien Thorn,http://www.wikidata.org/entity/Q19867876,Damien
http://www.wikidata.org/entity/Q252044,Queen Grimhilde,http://www.wikidata.org/entity/Q134430,Snow White and the Seven Dwarfs
http://www.wikidata.org/entity/Q252044,Queen Grimhilde,http://www.wikidata.org/entity/Q281110,Kingdom Hearts Birth by Sleep
http://www.wikidata.org/entity/Q252044,Queen Grimhilde,http://www.wikidata.org/entity/Q4656490,A Disney Halloween
http://www.wikidata.org/entity/Q384956,Dushyanta,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q611295,Queen,http://www.wikidata.org/entity/Q11831,Snow White
http://www.wikidata.org/entity/Q783843,Emil i Lönneberga,http://www.wikidata.org/entity/Q21475406,Emil i Lönneberga
http://www.wikidata.org/entity/Q897258,Methos,http://www.wikidata.org/entity/Q1520493,Highlander: The Series
http://www.wikidata.org/entity/Q897258,Methos,http://www.wikidata.org/entity/Q1617964,Highlander: Endgame
http://www.wikidata.org/entity/Q897258,Methos,http://www.wikidata.org/entity/Q2029663,Highlander: The Source
http://www.wikidata.org/entity/Q990035,Strawberry Shortcake,http://www.wikidata.org/entity/Q625671,Strawberry Shortcake
http://www.wikidata.org/entity/Q1114098,Bhagadatta,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q1648561,Kaurava,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q1770690,Madri,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q1992668,Shakuni,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q1997439,White Witch,http://www.wikidata.org/entity/Q218950,Prince Caspian
http://www.wikidata.org/entity/Q1997439,White Witch,http://www.wikidata.org/entity/Q477831,The Magician's Nephew
http://www.wikidata.org/entity/Q1997439,White Witch,http://www.wikidata.org/entity/Q485093,"The Lion, the Witch, and the Wardrobe"
http://www.wikidata.org/entity/Q2044550,Ashwatthama,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2044646,Dussasana,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2044671,Kripa,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2075682,Ugrasrava Sauti,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2091602,Yayati,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2357063,Shikhandi,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2357086,Dhrishtadyumna,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2367305,Chitrāngadā,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2381126,Shalya,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2381146,Jayadratha,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2381158,Satyaki,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2382488,Kichaka,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2389430,Drupada,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2392426,Yuyutsu,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2472652,Adhiratha,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2472921,Babruvahana,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2633157,Nahusha,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2669309,Kritavarma,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2669688,Barbarika,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2723039,Duhsala,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2723053,Ahilawati,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2724299,Aruni,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q2724587,Bhurishravas,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q3049561,Rishyasringa,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q3521317,Devayani,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q3523954,Revati,http://www.wikidata.org/entity/Q8276,Mahabharata
http://www.wikidata.org/entity/Q3536310,Kacha,http://www.wikidata.org/entity/Q8276,Mahabharata
